sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Absidia					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Amoebozoa;NA;Arcellinida;Cryptodifflugiidae;Cryptodifflugia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Absidia					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Absidia					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Panacibacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Absidia					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Absidia					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Zygomycota;NA;Mortierellales;Mortierellaceae;Mortierella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Gloniaceae;Cenococcum						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Absidia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaeta						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Amoebozoa;NA;Himatismenida;Cochliopodiidae;Cochliopodium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Plantae;Streptophyta;NA;Ericales;Ericaceae;Arbutus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metapochonia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Cunninghamellaceae;Cunninghamella					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Mucoraceae;Mucor					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Mucoraceae;Mucor					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Mucoraceae;Mucor					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Cyrtolophosididae;Pseudocyrtolophosis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Mucoraceae;Mucor					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Mucoraceae;Mucor					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;Parietochloris						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Mucoraceae;Mucor					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrophorus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Mucoraceae;Mucor					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Amoebozoa;NA;Protosteliales;Protosteliaceae;Schizoplasmodium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Mucorales;Mucoraceae;Mucor					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Pyrinomonadaceae;Brevitalea						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;Sporichthya						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Teichosporaceae;Teichospora						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Blastococcus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Oxytricha						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Philodinidae;Macrotrachela						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;Spirosphaera						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Vannellidae;Platyamoeba						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Tetracladium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Trimorphomycetaceae;Saitozyma						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Fungi;Zygomycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Catalimonadaceae;Tunicatimonas						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Choanozoa;Ichthyosporea;Ichthyophonida;NA;Anurofeca						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ciliophora;Oligohymenophorea;Philasterida;Uronematidae;Homalogastra						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Ohtaekwangia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Zoopagomycota;NA;Zoopagales;Piptocephalidaceae;Syncephalis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Cercophora						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Malawimonadidae;Malawimonas						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ciliophora;Spirotrichea;Sporadotrichida;Oxytrichidae;Urosomoida						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Myrmecia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Vannellidae;Vannella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;Aetherobacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ciliophora;Colpodea;Bryometopida;Kreyellidae;Microdiaphanosoma						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Plantae;Chlorophyta;Trebouxiophyceae;Microthamniales;NA;Stichococcus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinellus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Sclerotinia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Chlamydomonadales;NA;Heterochlamydomonas					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Eukaryota;Plantae;Streptophyta;Bryopsida;Pseudoditrichales;Ditrichaceae;Ceratodon						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Laccaria						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;Neocystis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Cladoniaceae;Cladonia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;NA;Tribonematales;Heteropediaceae;Heterococcus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Pseudofungi;Oomycetes;Pythiales;Pythiaceae;Pythium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae;Bracteacoccus					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Animalia;Rotifera;Bdelloidea;Adinetida;Adinetidae;Adineta						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Actinobacteria;Frankiales;Cryptosporangiaceae;Cryptosporangium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Zygomycota;NA;Mortierellales;Mortierellaceae;Mortierella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Variibacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Protozoa;Amoebozoa;NA;Himatismenida;Cochliopodiidae;Cochliopodium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Blastochloris						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Amnibacterium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;Vannellidae;Vannella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;NA;Lecophagus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Pezizomycetes;Pezizales;Helvellaceae;Helvella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Leotiomycetes;Helotiales;Chaetomellaceae;Synchaetomella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Miozoa;Bacillariophyceae;Cymbellales;Cymbellaceae;Cymbella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Ophiosphaerella						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ciliophora;Spirotrichea;Urostylida;Holostichidae;Neourostylopsis						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;Tyrannosorus						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Animalia;Arthropoda;Insecta;Thysanoptera;Thripidae;Palmiothrips						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Gimesia						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Prokaryota;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Aquabacterium						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Animalia;Tardigrada;Eutardigrada;Parachela;Hypsibiidae;Thulinius						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Hygrocybe						Klamath Mountains					https://www.ucedna.com	
		Eukaryota;Plantae;Glaucophyta;Glaucocystophyceae;Glaucocystales;Glaucocystaceae;Glaucocystis					RO:0008506	ecologically co-occurs with			Eukaryota;Fungi;Ascomycota;Leotiomycetes;Phacidiales;Bulgariaceae;Bulgaria						Klamath Mountains					https://www.ucedna.com	
